Year,State,HAI,Facility_ID,Facility_Name,County,Hospital_Category_RiskAdjustment,Hospital_Type,Infections_Reported,Infections_Predicted,Patient_Days,SIR,SIR_CI_95_Lower_Limit,SIR_CI_95_Upper_Limit,Comparison,"On_Track_Toward_2020_Goal (0.88, 2017)",Months,SIR_2015,Notes
2017,California,Clostridium difficile Infection (CDI),070001351,El Camino Hospital,Santa Clara,Acute Care Hospital,Community (>250 Beds),21,34.53,72055,0.61,0.39,0.91,Better,Yes,12,1.08,
2017,California,Clostridium difficile Infection (CDI),070000136,El Camino Hospital Los Gatos,Santa Clara,Acute Care Hospital,Community (125-250 Beds),2,3.93,11773,0.51,0.09,1.68,Same,Yes,12,1.14,
2017,California,Clostridium difficile Infection (CDI),070000136,"El Camino Hospital Los Gatos, Rehabilitation Unit",Santa Clara,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,2.24,5823,0,0,1.34,Same,Yes,12,0,
2017,California,Clostridium difficile Infection (CDI),070000153,"Good Samaritan Hospital, San Jose",Santa Clara,Acute Care Hospital,Community (>250 Beds),73,57.66,72568,1.27,1,1.58,Same,No,12,1.11,
2017,California,Clostridium difficile Infection (CDI),070000150,"Kaiser Foundation Hospital, San Jose",Santa Clara,Acute Care Hospital,Community (125-250 Beds),29,33.06,43118,0.88,0.6,1.24,Same,Yes,12,1.09,
2017,California,Clostridium difficile Infection (CDI),070001355,"Kaiser Foundation Hospital, Santa Clara",Santa Clara,Acute Care Hospital,Major Teaching,38,55.24,79302,0.69,0.49,0.93,Better,Yes,12,1.24,
2017,California,Clostridium difficile Infection (CDI),070001349,Lucile Packard Children's Hospital Stanford,Santa Clara,Acute Care Hospital,Pediatric,39,27.8,65402,1.4,1.01,1.9,Worse,No,12,0.64,
2017,California,Clostridium difficile Infection (CDI),070000154,Mission Oaks Hospital,Santa Clara,Acute Care Hospital,Community (<125 Beds),0,2.08,9837,0,0,1.44,Same,Yes,12,,
2017,California,Clostridium difficile Infection (CDI),070000154,"Mission Oaks Hospital, Rehabilitation Unit",Santa Clara,Rehabilitation Hospital or Unit,Rehabilitation Unit,1,2.49,4921,0.4,0.02,1.98,Same,Yes,12,,
2017,California,Clostridium difficile Infection (CDI),070000146,O'Connor Hospital,Santa Clara,Acute Care Hospital,Major Teaching,23,28.09,35837,0.82,0.53,1.21,Same,Yes,12,1.08,
2017,California,Clostridium difficile Infection (CDI),070000133,Regional Medical Center of San Jose,Santa Clara,Acute Care Hospital,Community (>250 Beds),49,161.34,78950,0.3,0.23,0.4,Better,Yes,12,0.42,
2017,California,Clostridium difficile Infection (CDI),070000149,Santa Clara Valley Medical Center,Santa Clara,Acute Care Hospital,Major Teaching,54,82.71,110434,0.65,0.5,0.85,Better,Yes,12,0.96,
2017,California,Clostridium difficile Infection (CDI),070000149,"Santa Clara Valley Medical Center, Rehabilitation Unit",Santa Clara,Rehabilitation Hospital or Unit,Rehabilitation Unit,9,6.86,13301,1.31,0.64,2.41,Same,No,12,1.55,
2017,California,Clostridium difficile Infection (CDI),070000635,St. Louise Regional Hospital,Santa Clara,Acute Care Hospital,Community (<125 Beds),10,15.6,20312,0.64,0.33,1.14,Same,Yes,12,1.28,
2017,California,Clostridium difficile Infection (CDI),070001357,Stanford Health Care,Santa Clara,Acute Care Hospital,Major Teaching,117,105.21,146933,1.11,0.92,1.33,Same,No,12,1.3,
2017,California,Clostridium difficile Infection (CDI),070000139,Dominican Hospital,Santa Cruz,Acute Care Hospital,Community (125-250 Beds),22,29.13,43575,0.76,0.49,1.13,Same,Yes,12,0.95,
2017,California,Clostridium difficile Infection (CDI),070000139,"Dominican Hospital, Rehabilitation Unit",Santa Cruz,Rehabilitation Hospital or Unit,Rehabilitation Unit,6,2.99,5799,2.01,0.81,4.17,Same,No,12,0,
2017,California,Clostridium difficile Infection (CDI),070000959,Sutter Maternity & Surgery Center of Santa Cruz,Santa Cruz,Acute Care Hospital,Community (<125 Beds),2,0.7,4268,2.88,0.35,10.39,Same,No,12,0,¥ See Data Dictionary
2017,California,Clostridium difficile Infection (CDI),070000155,Watsonville Community Hospital,Santa Cruz,Acute Care Hospital,Community (<125 Beds),3,4.23,14156,0.71,0.18,1.93,Same,Yes,12,0.97,
2017,California,Clostridium difficile Infection (CDI),230000009,Mayers Memorial Hospital,Shasta,Critical Access Hospital,Critical Access,0,0.2,925,0,0,18.06,Same,Yes,6,1.95,"¥ See Data Dictionary, Incomplete Reporter, interpret with caution"
2017,California,Clostridium difficile Infection (CDI),230000010,Mercy Medical Center Redding,Shasta,Acute Care Hospital,Community (>250 Beds),49,40.82,57249,1.2,0.9,1.57,Same,No,12,0.74,
2017,California,Clostridium difficile Infection (CDI),230000444,Patients' Hospital of Redding,Shasta,Acute Care Hospital,Community (<125 Beds),0,0.1,459, , , ,,,12,,
2017,California,Clostridium difficile Infection (CDI),230000016,Shasta Regional Medical Center,Shasta,Acute Care Hospital,Community (125-250 Beds),13,20.81,30368,0.63,0.35,1.04,Same,Yes,12,1.66,
2017,California,Clostridium difficile Infection (CDI),230000422,Vibra Hospital of Northern California,Shasta,Long-term Acute Care Hospital,LTAC,22,17.88,15841,1.23,0.79,1.83,Same,No,12,1.37,
2017,California,Clostridium difficile Infection (CDI),230000019,Fairchild Medical Center,Siskiyou,Critical Access Hospital,Critical Access,3,1.62,4015,1.86,0.47,5.06,Same,No,12,1.04,
2017,California,Clostridium difficile Infection (CDI),230000012,Mercy Medical Center Mt. Shasta,Siskiyou,Critical Access Hospital,Critical Access,1,0.79,2905,1.26,0.03,7.01,Same,No,12,0,¥ See Data Dictionary
2017,California,Clostridium difficile Infection (CDI),110000011,"Kaiser Foundation Hospital and Rehab Center, Vallejo",Solano,Acute Care Hospital,Major Teaching,17,25.61,36644,0.66,0.4,1.04,Same,Yes,12,0.97,
2017,California,Clostridium difficile Infection (CDI),110000011,"Kaiser Foundation Hospital and Rehab Center, Vallejo, Rehabilitation Unit",Solano,Rehabilitation Hospital or Unit,Rehabilitation Unit,2,8.4,16273,0.24,0.04,0.79,Better,Yes,12,0.45,
2017,California,Clostridium difficile Infection (CDI),630012364,"Kaiser Foundation Hospital, Vacaville",Solano,Acute Care Hospital,Major Teaching,7,15.62,26694,0.45,0.2,0.89,Better,Yes,12,1.22,
2017,California,Clostridium difficile Infection (CDI),110000010,Northbay Medical Center,Solano,Acute Care Hospital,Community (125-250 Beds),23,35.26,31115,0.65,0.42,0.96,Better,Yes,12,1.33,
2017,California,Clostridium difficile Infection (CDI),110000378,Northbay Vacavalley Hospital,Solano,Acute Care Hospital,Community (<125 Beds),10,24.15,14986,0.41,0.21,0.74,Better,Yes,12,,
2017,California,Clostridium difficile Infection (CDI),110000068,Sutter Solano Medical Center,Solano,Acute Care Hospital,Community (<125 Beds),11,14.45,19008,0.76,0.4,1.32,Same,Yes,12,1.02,
2017,California,Clostridium difficile Infection (CDI),110000009,Healdsburg District Hospital,Sonoma,Critical Access Hospital,Critical Access,2,1.12,2780,1.78,0.3,5.89,Same,No,12,0,
2017,California,Clostridium difficile Infection (CDI),110000508,"Kaiser Foundation Hospital, Santa Rosa",Sonoma,Acute Care Hospital,Community (125-250 Beds),24,22.97,34950,1.05,0.69,1.53,Same,No,12,1.8,
2017,California,Clostridium difficile Infection (CDI),110000040,Petaluma Valley Hospital,Sonoma,Acute Care Hospital,Community (<125 Beds),9,5.21,11425,1.73,0.84,3.17,Same,No,12,2.36,
2017,California,Clostridium difficile Infection (CDI),140001268,Santa Rosa Memorial Hospital,Sonoma,Acute Care Hospital,Community (>250 Beds),58,41.59,67520,1.4,1.07,1.79,Worse,No,12,1.6,
2017,California,Clostridium difficile Infection (CDI),140001268,"Santa Rosa Memorial Hospital, Rehabilitation Unit",Sonoma,Rehabilitation Hospital or Unit,Rehabilitation Unit,2,2.3,4449,0.87,0.15,2.88,Same,Yes,12,2.31,
2017,California,Clostridium difficile Infection (CDI),150000050,Sonoma Developmental Center,Sonoma,Acute Care Hospital,Community (<125 Beds), , , , , , ,,,0,,"Incomplete Reporter, interpret with caution"
2017,California,Clostridium difficile Infection (CDI),110000056,Sonoma Valley Hospital,Sonoma,Acute Care Hospital,Community (<125 Beds),9,4.06,4271,2.21,1.08,4.06,Worse,No,12,1.79,
2017,California,Clostridium difficile Infection (CDI),110000038,Sonoma West Medical Center,Sonoma,Acute Care Hospital,Community (<125 Beds),0,0.75,2965,0,0,4.91,Same,Yes,12,,¥ See Data Dictionary
2017,California,Clostridium difficile Infection (CDI),110000007,Sutter Santa Rosa Regional Hospital,Sonoma,Acute Care Hospital,Community (<125 Beds),12,14.59,20264,0.82,0.45,1.4,Same,Yes,12,1.12,
2017,California,Clostridium difficile Infection (CDI),030000129,Central Valley Specialty Hospital,Stanislaus,Long-term Acute Care Hospital,LTAC,42,22.21,27458,1.89,1.38,2.53,Worse,No,12,0.81,
2017,California,Clostridium difficile Infection (CDI),030000122,Doctors Medical Center,Stanislaus,Acute Care Hospital,Community (>250 Beds),79,78.02,101416,1.01,0.81,1.26,Same,No,12,0.82,
2017,California,Clostridium difficile Infection (CDI),030000125,Emanuel Medical Center,Stanislaus,Acute Care Hospital,Community (125-250 Beds),21,23.68,34780,0.89,0.56,1.33,Same,No,12,1.6,
2017,California,Clostridium difficile Infection (CDI),630016419,HealthSouth Rehabilitation Hospital of Modesto,Stanislaus,Rehabilitation Hospital or Unit,Free-Standing Rehabilitation Hospital,1,4.14,9980,0.24,0.01,1.19,Same,Yes,12,,
2017,California,Clostridium difficile Infection (CDI),630011683,"Kaiser Foundation Hospital, Modesto",Stanislaus,Acute Care Hospital,Community (125-250 Beds),12,18.96,30062,0.63,0.34,1.08,Same,Yes,12,1.09,
2017,California,Clostridium difficile Infection (CDI),030000123,Memorial Medical Center,Stanislaus,Acute Care Hospital,Community (>250 Beds),41,51.5,75047,0.8,0.58,1.07,Same,Yes,12,2.01,
2017,California,Clostridium difficile Infection (CDI),030000131,Oak Valley Hospital District,Stanislaus,Acute Care Hospital,Community (<125 Beds),1,1.71,3283,0.58,0.03,2.88,Same,Yes,12,2.23,
2017,California,Clostridium difficile Infection (CDI),030001661,Stanislaus Surgical Hospital,Stanislaus,Acute Care Hospital,Community (<125 Beds),0,0.16,956, , , ,,,12,0,
2017,California,Clostridium difficile Infection (CDI),630011844,"Sutter Surgical Hospital, North Valley",Sutter,Acute Care Hospital,Community (<125 Beds),0,0.19,1283, , , ,,,12,0,
2017,California,Clostridium difficile Infection (CDI),230000020,St. Elizabeth Community Hospital,Tehama,Acute Care Hospital,Community (<125 Beds),4,2.54,7877,1.58,0.5,3.8,Same,No,12,0.82,
2017,California,Clostridium difficile Infection (CDI),230000022,Trinity Hospital,Trinity,Critical Access Hospital,Critical Access,0,0.46,2066,0,0,8.09,Same,Yes,12,2.09,¥ See Data Dictionary
2017,California,Clostridium difficile Infection (CDI),120001444,Kaweah Delta Medical Center,Tulare,Acute Care Hospital,Community (>250 Beds),60,51.68,106799,1.16,0.89,1.48,Same,No,12,0.9,
2017,California,Clostridium difficile Infection (CDI),120001444,"Kaweah Delta Medical Center, Rehabilitation Unit",Tulare,Rehabilitation Hospital or Unit,Rehabilitation Unit,1,2.52,6675,0.4,0.02,1.96,Same,Yes,12,,
2017,California,Clostridium difficile Infection (CDI),170001874,Porterville Developmental Center,Tulare,Acute Care Hospital,Community (<125 Beds),0,0.12,708, , , ,,,12,,
2017,California,Clostridium difficile Infection (CDI),120001464,Sierra View Medical Center,Tulare,Acute Care Hospital,Community (125-250 Beds),8,11.76,18759,0.68,0.32,1.29,Same,Yes,12,0.73,
2017,California,Clostridium difficile Infection (CDI),120001467,Tulare Regional Medical Center,Tulare,Acute Care Hospital,Community (<125 Beds),7,5.16,9585,1.36,0.59,2.68,Same,No,9,0.66,
2017,California,Clostridium difficile Infection (CDI),030001799,Adventist Health Sonora,Tuolumne,Acute Care Hospital,Community (<125 Beds),15,10.94,17561,1.37,0.8,2.21,Same,No,12,1.47,
2017,California,Clostridium difficile Infection (CDI),050000455,Adventist Health Simi Valley,Ventura,Acute Care Hospital,Community (125-250 Beds),17,17.97,28097,0.95,0.57,1.48,Same,No,12,1.78,
2017,California,Clostridium difficile Infection (CDI),050000014,"Community Memorial Hospital, San Buenaventura",Ventura,Acute Care Hospital,Major Teaching,26,45.24,59793,0.58,0.38,0.83,Better,Yes,12,1.54,
2017,California,Clostridium difficile Infection (CDI),050000020,Los Robles Hospital & Medical Center,Ventura,Acute Care Hospital,Community (>250 Beds),39,39.22,64996,0.99,0.72,1.35,Same,No,12,1.26,
2017,California,Clostridium difficile Infection (CDI),050000553,"Los Robles Hospital & Medical Center, East Campus",Ventura,Rehabilitation Hospital or Unit,Free-Standing Rehabilitation Hospital,0,0.97,3144,0,0,3.81,Same,Yes,6,,¥ See Data Dictionary
2017,California,Clostridium difficile Infection (CDI),050000553,"Los Robles Hospital & Medical Center, East Campus, Rehabilitation Unit",Ventura,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,1.47,3278,0,0,2.04,Same,Yes,6,0.26,
2017,California,Clostridium difficile Infection (CDI),050000023,Ojai Valley Community Hospital,Ventura,Critical Access Hospital,Critical Access,1,0.71,1568,1.41,0.04,7.83,Same,No,12,2.04,¥ See Data Dictionary
2017,California,Clostridium difficile Infection (CDI),050000026,St Johns Pleasant Valley Hospital,Ventura,Acute Care Hospital,Community (<125 Beds),11,9.41,13971,1.17,0.62,2.03,Same,No,12,2.38,
2017,California,Clostridium difficile Infection (CDI),050000035,St Johns Regional Medical Center,Ventura,Acute Care Hospital,Community (125-250 Beds),33,35.58,45025,0.93,0.65,1.29,Same,No,12,1.11,
2017,California,Clostridium difficile Infection (CDI),050000035,"St Johns Regional Medical Center, Rehabilitation Unit",Ventura,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,3.16,6124,0,0,0.95,Better,Yes,12,0.94,
2017,California,Clostridium difficile Infection (CDI),050001468,Thousand Oaks Surgical Hospital,Ventura,Acute Care Hospital,Community (<125 Beds),0,0.25,2003,0,0,14.53,Same,Yes,12,0,¥ See Data Dictionary
2017,California,Clostridium difficile Infection (CDI),050000039,Ventura County Medical Center,Ventura,Acute Care Hospital,Community (125-250 Beds),8,23.54,37425,0.34,0.16,0.65,Better,Yes,12,0.5,
2017,California,Clostridium difficile Infection (CDI),630010957,"Ventura County Medical Center, Santa Paula Hospital",Ventura,Acute Care Hospital,Community (<125 Beds),3,4.16,5856,0.72,0.18,1.97,Same,Yes,12,0.98,
2017,California,Clostridium difficile Infection (CDI),030000149,Sutter Davis Hospital,Yolo,Acute Care Hospital,Community (<125 Beds),6,5.37,11018,1.12,0.45,2.32,Same,No,12,1.25,
2017,California,Clostridium difficile Infection (CDI),030000146,Woodland Memorial Hospital,Yolo,Acute Care Hospital,Community (<125 Beds),6,4.84,10850,1.24,0.5,2.58,Same,No,12,1.36,
2017,California,Clostridium difficile Infection (CDI),230000261,Rideout Memorial Hospital,Yuba,Acute Care Hospital,Community (125-250 Beds),53,47.61,53077,1.11,0.84,1.45,Same,No,12,0.86,
